TimeStamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.1222954,-0.1450195,0.9560546,-0.5241699,11.26146,36.50331,-18.7335
0.1238823,-0.1425781,0.989746,-0.4919433,9.582996,32.70388,-18.42833
0.1254501,-0.1425781,0.989746,-0.4919433,9.582996,32.70388,-18.42833
0.1269054,-0.1425781,0.989746,-0.4919433,9.582996,32.70388,-18.42833
0.1284389,-0.1425781,0.989746,-0.4919433,9.582996,32.70388,-18.42833
0.129982,-0.1425781,0.989746,-0.4919433,9.582996,32.70388,-18.42833
0.1317329,-0.1425781,0.989746,-0.4919433,9.582996,32.70388,-18.42833
0.1331463,-0.1425781,0.989746,-0.4919433,9.582996,32.70388,-18.42833
0.1348248,-0.1425781,0.989746,-0.4919433,9.582996,32.70388,-18.42833
0.1365185,-0.1425781,0.989746,-0.4919433,9.582996,32.70388,-18.42833
0.1380577,-0.1821289,0.9306639,-0.4860839,9.430408,29.85048,-13.72862
0.1396027,-0.1821289,0.9306639,-0.4860839,9.430408,29.85048,-13.72862
0.1413403,-0.1821289,0.9306639,-0.4860839,9.430408,29.85048,-13.72862
0.1428089,-0.1821289,0.9306639,-0.4860839,9.430408,29.85048,-13.72862
0.1442604,-0.1821289,0.9306639,-0.4860839,9.430408,29.85048,-13.72862
0.1457996,-0.1821289,0.9306639,-0.4860839,9.430408,29.85048,-13.72862
0.1476746,-0.1821289,0.9306639,-0.4860839,9.430408,29.85048,-13.72862
0.1532784,-0.1821289,0.9306639,-0.4860839,9.430408,29.85048,-13.72862
0.1548157,-0.1821289,0.9306639,-0.4860839,9.430408,29.85048,-13.72862
0.1563206,-0.1821289,0.9306639,-0.4860839,9.430408,29.85048,-13.72862
0.1577187,-0.1821289,0.9306639,-0.4860839,9.430408,29.85048,-13.72862
0.1591129,-0.1821289,0.9306639,-0.4860839,9.430408,29.85048,-13.72862
0.1606236,-0.1821289,0.9306639,-0.4860839,9.430408,29.85048,-13.72862
0.1621895,-0.1821289,0.9306639,-0.4860839,9.430408,29.85048,-13.72862
0.1635818,-0.1821289,0.9306639,-0.4860839,9.430408,29.85048,-13.72862
0.1652622,-0.1821289,0.9306639,-0.4860839,9.430408,29.85048,-13.72862
0.1666317,-0.1821289,0.9306639,-0.4860839,9.430408,29.85048,-13.72862
0.168087,-0.1821289,0.9306639,-0.4860839,9.430408,29.85048,-13.72862
0.1695957,-0.1821289,0.9306639,-0.4860839,9.430408,29.85048,-13.72862
0.1710739,-0.1821289,0.9306639,-0.4860839,9.430408,29.85048,-13.72862
0.1725903,-0.1821289,0.9306639,-0.4860839,9.430408,29.85048,-13.72862
0.1743221,-0.1821289,0.9306639,-0.4860839,9.430408,29.85048,-13.72862
0.1759605,-0.1821289,0.9306639,-0.4860839,9.430408,29.85048,-13.72862
0.1777058,-0.1821289,0.9306639,-0.4860839,9.430408,29.85048,-13.72862
0.1793232,-0.1821289,0.9306639,-0.4860839,9.430408,29.85048,-13.72862
